candidate_id,job_id,match_score,skill_match,exp_match,edu_match,loc_match,field_match
1220,519,0.612,0.559,0.5,0.35,1.0,1.0
910,506,0.742,0.596,1.0,0.233,1.0,1.0
226,62,0.732,0.405,1.0,1.0,1.0,1.0
943,328,0.679,0.447,1.0,0.28,1.0,1.0
78,962,0.818,0.596,1.0,1.0,1.0,1.0
631,554,0.45,0.0,1.0,1.0,0.4,0.6
857,671,0.462,0.0,1.0,0.525,1.0,0.6
742,937,0.626,0.408,1.0,0.525,0.4,1.0
674,765,0.635,0.333,1.0,0.35,1.0,1.0
1493,189,0.852,0.671,1.0,1.0,1.0,1.0
629,79,0.692,0.316,1.0,1.0,1.0,1.0
7,485,0.62,0.289,1.0,1.0,0.4,1.0
564,172,0.784,0.52,1.0,1.0,1.0,1.0
365,491,0.45,0.0,1.0,1.0,0.4,0.6
43,617,0.681,0.424,1.0,1.0,0.4,1.0
841,880,0.598,0.267,1.0,0.28,1.0,1.0
1315,583,0.73,0.4,1.0,1.0,1.0,1.0
1223,749,0.52,0.316,0.5,0.525,1.0,1.0
857,433,0.855,0.678,1.0,1.0,1.0,1.0
263,338,0.564,0.12,1.0,1.0,1.0,0.6
810,136,0.565,0.359,1.0,0.14,0.4,1.0
487,656,0.609,0.408,1.0,0.35,0.4,1.0
634,159,0.778,0.639,1.0,1.0,0.4,1.0
442,550,0.507,0.289,0.5,0.525,1.0,1.0
1001,914,0.45,0.0,1.0,1.0,0.4,0.6
230,991,0.539,0.236,0.533,1.0,1.0,1.0
107,477,0.385,0.0,1.0,0.35,0.4,0.6
641,35,0.743,0.429,1.0,1.0,1.0,1.0
906,380,0.589,0.365,0.5,1.0,1.0,1.0
1482,556,0.751,0.447,1.0,1.0,1.0,1.0
1258,440,0.722,0.526,1.0,0.35,1.0,1.0
209,671,0.52,0.527,0.5,0.175,0.4,1.0
26,487,0.776,0.503,1.0,1.0,1.0,1.0
1457,931,0.51,0.0,1.0,1.0,1.0,0.6
1395,744,0.68,0.289,1.0,1.0,1.0,1.0
608,860,0.828,0.617,1.0,1.0,1.0,1.0
379,474,0.272,0.0,0.5,0.467,0.4,0.6
1080,448,0.841,0.647,1.0,1.0,1.0,1.0
504,171,0.612,0.401,1.0,0.42,0.4,1.0
911,553,0.299,0.0,0.5,0.14,1.0,0.6
401,88,0.548,0.102,1.0,0.525,1.0,1.0
303,829,0.457,0.0,1.0,0.467,1.0,0.6
262,500,0.51,0.0,1.0,1.0,1.0,0.6
188,864,0.751,0.566,1.0,0.467,1.0,1.0
294,255,0.682,0.492,0.64,1.0,1.0,1.0
678,414,0.794,0.676,1.0,1.0,0.4,1.0
781,238,0.779,0.653,1.0,0.35,1.0,1.0
296,524,0.51,0.0,1.0,1.0,1.0,0.6
44,736,0.51,0.0,1.0,1.0,1.0,0.6
1327,157,0.719,0.615,1.0,0.525,0.4,1.0
1391,51,0.718,0.507,1.0,1.0,0.4,1.0
746,984,0.763,0.472,1.0,1.0,1.0,1.0
358,32,0.768,0.617,1.0,1.0,0.4,1.0
698,273,0.51,0.0,1.0,1.0,1.0,0.6
865,69,0.457,0.0,1.0,0.467,1.0,0.6
730,632,0.866,0.702,1.0,1.0,1.0,1.0
50,63,0.52,0.527,0.5,0.175,0.4,1.0
471,332,0.429,0.141,0.5,1.0,0.4,1.0
1028,868,0.74,0.527,1.0,0.525,1.0,1.0
1111,948,0.68,0.548,0.533,1.0,1.0,1.0
932,394,0.829,0.621,1.0,1.0,1.0,1.0
1023,970,0.45,0.0,1.0,1.0,0.4,0.6
245,640,0.51,0.0,1.0,1.0,1.0,0.6
214,149,0.665,0.647,0.533,1.0,0.4,1.0
173,178,0.736,0.548,1.0,1.0,0.4,1.0
924,210,0.762,0.471,1.0,1.0,1.0,1.0
172,234,0.457,0.0,1.0,0.467,1.0,0.6
1186,367,0.762,0.471,1.0,1.0,1.0,1.0
648,288,0.695,0.456,1.0,1.0,0.4,1.0
1211,606,0.692,0.507,1.0,0.14,1.0,1.0
697,21,0.385,0.0,0.5,1.0,1.0,0.6
591,403,0.733,0.524,1.0,0.467,1.0,1.0
1375,299,0.68,0.289,1.0,1.0,1.0,1.0
1184,740,0.702,0.338,1.0,1.0,1.0,1.0
754,428,0.452,0.0,1.0,0.42,1.0,0.6
905,61,0.397,0.0,1.0,0.467,0.4,0.6
986,628,0.51,0.0,1.0,1.0,1.0,0.6
1124,574,0.597,0.5,0.5,0.467,1.0,1.0
447,141,0.771,0.49,1.0,1.0,1.0,1.0
756,322,0.64,0.452,1.0,0.467,0.4,1.0
110,518,0.787,0.632,1.0,0.525,1.0,1.0
924,49,0.68,0.289,1.0,1.0,1.0,1.0
1413,913,0.787,0.527,1.0,1.0,1.0,1.0
910,402,0.685,0.445,1.0,0.35,1.0,1.0
172,419,0.666,0.51,1.0,0.467,0.4,1.0
992,617,0.691,0.447,1.0,1.0,0.4,1.0
1032,601,0.736,0.548,1.0,1.0,0.4,1.0
853,589,0.45,0.0,1.0,1.0,0.4,0.6
1430,170,0.756,0.458,1.0,1.0,1.0,1.0
1424,487,0.697,0.445,1.0,0.467,1.0,1.0
219,734,0.484,0.408,0.5,0.35,0.4,1.0
1175,879,0.65,0.356,1.0,1.0,0.4,1.0
296,644,0.758,0.462,1.0,1.0,1.0,1.0
1226,918,0.551,0.136,1.0,1.0,0.4,1.0
843,815,0.785,0.627,1.0,0.525,1.0,1.0
79,966,0.551,0.136,1.0,1.0,0.4,1.0
1342,104,0.428,0.0,1.0,0.175,1.0,0.6
1211,75,0.795,0.727,1.0,0.175,1.0,1.0
1272,738,0.604,0.447,1.0,0.525,0.4,0.6
83,82,0.768,0.617,1.0,1.0,0.4,1.0
978,223,0.795,0.544,1.0,1.0,1.0,1.0
244,193,0.735,0.41,1.0,1.0,1.0,1.0
553,776,0.45,0.0,1.0,1.0,0.4,0.6
877,889,0.713,0.495,1.0,1.0,0.4,1.0
1362,404,0.673,0.372,1.0,0.56,1.0,1.0
43,106,0.681,0.424,1.0,1.0,0.4,1.0
958,418,0.731,0.507,1.0,0.525,1.0,1.0
555,552,0.705,0.478,1.0,1.0,0.4,1.0
360,361,0.63,0.436,0.533,1.0,1.0,1.0
460,703,0.748,0.693,1.0,0.467,0.4,1.0
204,282,0.714,0.365,1.0,1.0,1.0,1.0
1019,640,0.73,0.401,1.0,1.0,1.0,1.0
177,193,0.781,0.513,1.0,1.0,1.0,1.0
819,882,0.685,0.559,0.533,1.0,1.0,1.0
1099,989,0.574,0.436,0.5,0.525,1.0,1.0
407,799,0.509,0.378,0.5,0.14,1.0,1.0
191,888,0.499,0.408,0.533,0.42,0.4,1.0
1340,632,0.45,0.0,1.0,1.0,0.4,0.6
807,690,0.428,0.0,1.0,0.175,1.0,0.6
226,50,0.579,0.342,0.5,1.0,1.0,1.0
512,826,0.627,0.423,1.0,0.467,0.4,1.0
819,921,0.51,0.0,1.0,1.0,1.0,0.6
1349,159,0.881,0.735,1.0,1.0,1.0,1.0
434,780,0.45,0.0,1.0,1.0,0.4,0.6
202,838,0.45,0.0,1.0,1.0,0.4,0.6
1148,807,0.834,0.63,1.0,1.0,1.0,1.0
957,501,0.385,0.0,0.5,1.0,1.0,0.6
1298,387,0.838,0.639,1.0,1.0,1.0,1.0
998,215,0.618,0.424,1.0,0.175,1.0,0.6
1333,163,0.51,0.0,1.0,1.0,1.0,0.6
443,539,0.649,0.338,1.0,0.467,1.0,1.0
746,541,0.337,0.0,0.5,0.525,1.0,0.6
815,493,0.57,0.474,0.533,0.233,1.0,1.0
1318,577,0.693,0.424,1.0,0.525,1.0,1.0
1271,987,0.674,0.408,1.0,1.0,0.4,1.0
518,864,0.745,0.434,1.0,1.0,1.0,1.0
766,474,0.686,0.422,1.0,0.467,1.0,1.0
1234,380,0.5,0.365,0.711,0.175,0.4,1.0
491,240,0.645,0.316,1.0,0.525,1.0,1.0
1343,850,0.803,0.668,1.0,0.525,1.0,1.0
683,698,0.603,0.34,1.0,1.0,0.4,0.6
447,952,0.813,0.585,1.0,1.0,1.0,1.0
127,289,0.668,0.5,1.0,0.525,0.4,1.0
943,862,0.585,0.474,0.5,0.467,1.0,1.0
243,469,0.481,0.239,1.0,0.233,0.4,0.6
523,627,0.7,0.333,1.0,1.0,1.0,1.0
434,159,0.45,0.0,1.0,1.0,0.4,0.6
5,462,0.563,0.333,1.0,0.233,0.4,1.0
310,484,0.706,0.625,1.0,0.35,0.4,1.0
176,446,0.68,0.408,1.0,0.467,1.0,1.0
1236,37,0.719,0.481,1.0,0.525,1.0,1.0
53,213,0.683,0.402,1.0,0.525,1.0,1.0
99,94,0.51,0.0,1.0,1.0,1.0,0.6
930,272,0.545,0.544,0.5,0.35,0.4,1.0
968,228,0.523,0.161,1.0,1.0,0.4,0.6
1483,250,0.869,0.841,1.0,1.0,0.4,1.0
116,936,0.791,0.535,1.0,1.0,1.0,1.0
1053,917,0.392,0.0,1.0,0.42,0.4,0.6
501,491,0.642,0.338,1.0,1.0,0.4,1.0
1272,843,0.725,0.522,1.0,1.0,0.4,1.0
364,90,0.701,0.335,1.0,1.0,1.0,1.0
1254,833,0.51,0.0,1.0,1.0,1.0,0.6
828,775,0.604,0.436,1.0,0.175,0.4,1.0
1113,706,0.45,0.0,1.0,1.0,0.4,0.6
1364,441,0.475,0.226,0.533,1.0,0.4,1.0
702,957,0.796,0.548,1.0,1.0,1.0,1.0
169,996,0.654,0.508,0.5,1.0,1.0,1.0
948,668,0.59,0.5,0.5,1.0,0.4,1.0
328,144,0.555,0.144,1.0,1.0,0.4,1.0
434,947,0.698,0.462,1.0,1.0,0.4,1.0
111,221,0.674,0.408,1.0,1.0,0.4,1.0
800,422,0.45,0.0,1.0,1.0,0.4,0.6
1264,238,0.714,0.548,1.0,0.175,1.0,1.0
617,216,0.345,0.0,0.6,0.35,1.0,0.6
1017,407,0.36,0.0,0.5,0.35,1.0,1.0
168,327,0.766,0.598,1.0,0.467,1.0,1.0
126,607,0.7,0.333,1.0,1.0,1.0,1.0
36,726,0.695,0.456,1.0,1.0,0.4,1.0
686,584,0.828,0.617,1.0,1.0,1.0,1.0
977,289,0.685,0.444,1.0,0.35,1.0,1.0
671,247,0.574,0.419,1.0,0.35,0.4,0.6
664,170,0.755,0.456,1.0,1.0,1.0,1.0
1454,225,0.542,0.433,0.533,0.14,1.0,1.0
1392,64,0.774,0.802,1.0,0.233,0.4,1.0
360,419,0.655,0.51,0.5,1.0,1.0,1.0
1228,451,0.445,0.0,1.0,0.35,1.0,0.6
1019,138,0.462,0.0,1.0,0.525,1.0,0.6
1099,984,0.777,0.505,1.0,1.0,1.0,1.0
655,857,0.629,0.426,1.0,0.467,0.4,1.0
908,977,0.761,0.603,1.0,1.0,0.4,1.0
766,929,0.8,0.701,1.0,0.35,1.0,1.0
826,485,0.632,0.354,1.0,0.233,1.0,1.0
421,508,0.433,0.0,1.0,0.233,1.0,0.6
212,445,0.63,0.408,1.0,0.56,0.4,1.0
1112,871,0.743,0.429,1.0,1.0,1.0,1.0
1423,221,0.71,0.632,1.0,0.35,0.4,1.0
1161,3,0.51,0.0,1.0,1.0,1.0,0.6
524,738,0.595,0.417,1.0,0.175,0.4,1.0
157,289,0.752,0.555,1.0,0.525,1.0,1.0
3,608,0.51,0.0,1.0,1.0,1.0,0.6
1206,529,0.45,0.0,1.0,1.0,0.4,0.6
1454,633,0.302,0.0,0.5,0.175,1.0,0.6
333,663,0.78,0.629,1.0,0.467,1.0,1.0
439,732,0.613,0.514,0.5,0.56,1.0,1.0
1161,40,0.452,0.0,1.0,0.42,1.0,0.6
654,117,0.83,0.623,1.0,1.0,1.0,1.0
550,168,0.652,0.577,1.0,0.42,0.4,0.6
457,870,0.563,0.118,1.0,1.0,1.0,0.6
398,368,0.683,0.535,1.0,0.525,0.4,1.0
871,502,0.433,0.0,1.0,0.233,1.0,0.6
1439,21,0.45,0.0,1.0,1.0,0.4,0.6
1255,114,0.782,0.516,1.0,1.0,1.0,1.0
1360,842,0.816,0.592,1.0,1.0,1.0,1.0
682,671,0.65,0.5,1.0,0.35,0.4,1.0
1061,824,0.51,0.0,1.0,1.0,1.0,0.6
1010,549,0.45,0.0,1.0,1.0,0.4,0.6
974,773,0.428,0.0,1.0,0.175,1.0,0.6
208,577,0.402,0.0,1.0,0.525,0.4,0.6
818,349,0.617,0.401,1.0,0.467,0.4,1.0
789,913,0.8,0.555,1.0,1.0,1.0,1.0
720,900,0.67,0.4,1.0,1.0,0.4,1.0
838,460,0.385,0.0,1.0,0.35,0.4,0.6
129,576,0.657,0.51,1.0,0.175,1.0,0.6
1110,43,0.691,0.447,1.0,1.0,0.4,1.0
752,382,0.674,0.408,1.0,1.0,0.4,1.0
1039,241,0.75,0.589,1.0,0.35,1.0,1.0
1112,85,0.845,0.655,1.0,1.0,1.0,1.0
544,186,0.76,0.467,1.0,1.0,1.0,1.0
1201,493,0.51,0.0,1.0,1.0,1.0,0.6
660,20,0.756,0.458,1.0,1.0,1.0,1.0
1275,268,0.666,0.258,1.0,1.0,1.0,1.0
775,401,0.802,0.559,1.0,1.0,1.0,1.0
492,264,0.734,0.408,1.0,1.0,1.0,1.0
194,21,0.746,0.436,1.0,1.0,1.0,1.0
373,714,0.69,0.48,1.0,0.233,1.0,1.0
1050,741,0.51,0.0,1.0,1.0,1.0,0.6
1185,420,0.771,0.624,1.0,1.0,0.4,1.0
1341,265,0.553,0.228,1.0,1.0,0.4,0.6
433,324,0.779,0.614,1.0,0.525,1.0,1.0
443,486,0.667,0.378,1.0,0.467,1.0,1.0
1088,374,0.45,0.0,1.0,1.0,0.4,0.6
49,361,0.385,0.0,1.0,0.35,0.4,0.6
1187,963,0.51,0.0,1.0,1.0,1.0,0.6
221,481,0.715,0.5,1.0,1.0,0.4,1.0
1456,205,0.726,0.39,1.0,1.0,1.0,1.0
1475,511,0.45,0.0,1.0,1.0,0.4,0.6
805,861,0.68,0.289,1.0,1.0,1.0,1.0
324,601,0.471,0.085,1.0,0.233,1.0,0.6
392,653,0.533,0.359,0.5,0.467,1.0,1.0
766,376,0.51,0.0,1.0,1.0,1.0,0.6
1166,176,0.719,0.495,1.0,0.467,1.0,1.0
842,508,0.761,0.639,1.0,0.233,1.0,1.0
315,508,0.854,0.676,1.0,1.0,1.0,1.0
794,698,0.45,0.0,1.0,1.0,0.4,0.6
128,922,0.503,0.118,1.0,1.0,0.4,0.6
1301,465,0.51,0.0,1.0,1.0,1.0,0.6
1282,947,0.679,0.405,1.0,0.467,1.0,1.0
434,907,0.677,0.545,1.0,0.42,0.4,1.0
150,968,0.45,0.0,1.0,1.0,0.4,0.6
137,264,0.751,0.447,1.0,1.0,1.0,1.0
260,200,0.698,0.5,1.0,0.233,1.0,1.0
980,552,0.66,0.378,1.0,1.0,0.4,1.0
1161,694,0.689,0.309,1.0,1.0,1.0,1.0
581,77,0.385,0.0,0.5,1.0,1.0,0.6
654,42,0.796,0.548,1.0,1.0,1.0,1.0
225,620,0.641,0.612,0.5,1.0,0.4,1.0
566,510,0.593,0.4,1.0,0.233,0.4,1.0
590,227,0.807,0.571,1.0,1.0,1.0,1.0
800,441,0.495,0.408,0.5,0.467,0.4,1.0
893,867,0.797,0.668,1.0,0.467,1.0,1.0
259,390,0.641,0.424,1.0,1.0,0.4,0.6
860,147,0.831,0.624,1.0,1.0,1.0,1.0
351,693,0.617,0.408,0.533,1.0,1.0,1.0
352,832,0.571,0.508,0.5,0.175,1.0,1.0
436,901,0.472,0.086,1.0,0.233,1.0,0.6
235,679,0.681,0.424,1.0,1.0,0.4,1.0
754,859,0.795,0.546,1.0,1.0,1.0,1.0
1144,71,0.616,0.369,1.0,1.0,0.4,0.6
237,539,0.601,0.365,1.0,0.467,0.4,1.0
822,864,0.722,0.516,1.0,1.0,0.4,1.0
1418,996,0.792,0.671,1.0,1.0,0.4,1.0
1281,218,0.583,0.522,0.5,0.233,1.0,1.0
882,981,0.63,0.417,1.0,0.525,0.4,1.0
1148,252,0.859,0.82,1.0,1.0,0.4,1.0
431,689,0.457,0.0,1.0,0.467,1.0,0.6
1214,7,0.698,0.606,0.5,1.0,1.0,1.0
587,818,0.766,0.713,1.0,0.35,1.0,0.6
904,136,0.605,0.283,1.0,0.28,1.0,1.0
265,74,0.702,0.577,1.0,0.525,0.4,1.0
385,351,0.501,0.447,0.5,0.35,0.4,1.0
166,837,0.785,0.522,1.0,1.0,1.0,1.0
958,850,0.787,0.632,1.0,0.525,1.0,1.0
661,275,0.751,0.447,1.0,1.0,1.0,1.0
1266,972,0.378,0.0,1.0,0.28,0.4,0.6
177,157,0.845,0.656,1.0,1.0,1.0,1.0
871,692,0.708,0.535,1.0,0.175,1.0,1.0
532,705,0.45,0.0,1.0,1.0,0.4,0.6
147,285,0.657,0.477,1.0,0.525,0.4,1.0
1135,349,0.79,0.533,1.0,1.0,1.0,1.0
622,589,0.671,0.387,1.0,0.467,1.0,1.0
327,941,0.693,0.447,1.0,0.42,1.0,1.0
341,384,0.687,0.474,1.0,0.233,1.0,1.0
993,979,0.766,0.612,1.0,1.0,0.4,1.0
80,390,0.445,0.0,1.0,0.35,1.0,0.6
1491,40,0.85,0.764,1.0,0.56,1.0,1.0
897,67,0.41,0.0,0.6,1.0,1.0,0.6
1013,300,0.558,0.151,1.0,1.0,0.4,1.0
793,197,0.696,0.442,1.0,0.467,1.0,1.0
1266,804,0.68,0.422,1.0,1.0,0.4,1.0
1269,146,0.51,0.0,1.0,1.0,1.0,0.6
1488,40,0.71,0.453,1.0,0.56,1.0,1.0
1119,723,0.457,0.0,1.0,0.467,1.0,0.6
928,134,0.751,0.447,1.0,1.0,1.0,1.0
170,36,0.697,0.566,1.0,0.525,0.4,1.0
1453,263,0.728,0.396,1.0,1.0,1.0,1.0
748,262,0.51,0.0,1.0,1.0,1.0,0.6
123,760,0.743,0.429,1.0,1.0,1.0,1.0
346,526,0.7,0.333,1.0,1.0,1.0,1.0
239,810,0.698,0.567,1.0,0.525,0.4,1.0
1135,784,0.785,0.522,1.0,1.0,1.0,1.0
447,89,0.612,0.226,1.0,1.0,1.0,0.6
121,633,0.625,0.571,0.533,0.35,1.0,1.0
567,510,0.35,0.0,0.6,1.0,0.4,0.6
1268,204,0.445,0.0,1.0,0.35,1.0,0.6
495,602,0.686,0.436,1.0,1.0,0.4,1.0
689,620,0.385,0.0,0.5,1.0,1.0,0.6
1120,722,0.691,0.447,1.0,1.0,0.4,1.0
1489,997,0.692,0.7,0.5,0.525,1.0,1.0
1355,750,0.736,0.548,1.0,1.0,0.4,1.0
599,505,0.786,0.524,1.0,1.0,1.0,1.0
326,242,0.736,0.503,1.0,1.0,1.0,0.6
898,959,0.45,0.0,1.0,1.0,0.4,0.6
837,379,0.832,0.626,1.0,1.0,1.0,1.0
1057,898,0.708,0.522,1.0,0.233,1.0,1.0
983,936,0.385,0.0,1.0,0.35,0.4,0.6
446,467,0.78,0.655,1.0,0.35,1.0,1.0
698,244,0.732,0.405,1.0,1.0,1.0,1.0
1450,254,0.685,0.577,1.0,0.35,0.4,1.0
1402,648,0.632,0.316,1.0,1.0,0.4,1.0
96,393,0.445,0.0,1.0,0.35,1.0,0.6
1012,121,0.64,0.289,1.0,1.0,1.0,0.6
1329,535,0.51,0.0,1.0,1.0,1.0,0.6
272,465,0.715,0.5,1.0,1.0,0.4,1.0
352,336,0.618,0.612,0.5,0.175,1.0,1.0
456,654,0.862,0.693,1.0,1.0,1.0,1.0
813,18,0.385,0.0,1.0,0.35,0.4,0.6
764,669,0.51,0.0,1.0,1.0,1.0,0.6
1437,526,0.709,0.354,1.0,1.0,1.0,1.0
1168,674,0.693,0.596,0.5,1.0,1.0,1.0
422,61,0.638,0.499,1.0,0.233,0.4,1.0
483,232,0.762,0.471,1.0,1.0,1.0,1.0
582,238,0.462,0.0,1.0,0.525,1.0,0.6
823,472,0.82,0.6,1.0,1.0,1.0,1.0
662,640,0.45,0.0,1.0,1.0,0.4,0.6
985,595,0.498,0.401,0.5,0.525,0.4,1.0
937,772,0.756,0.564,1.0,0.525,1.0,1.0
1106,312,0.702,0.507,1.0,0.233,1.0,1.0
177,708,0.51,0.0,1.0,1.0,1.0,0.6
919,366,0.51,0.0,1.0,1.0,1.0,0.6
1390,246,0.445,0.0,1.0,0.35,1.0,0.6
839,299,0.674,0.408,1.0,1.0,0.4,1.0
1414,816,0.734,0.408,1.0,1.0,1.0,1.0
156,323,0.763,0.472,1.0,1.0,1.0,1.0
765,61,0.723,0.555,1.0,0.233,1.0,1.0
1117,429,0.368,0.0,1.0,0.175,0.4,0.6
36,973,0.649,0.481,1.0,0.42,0.4,1.0
1170,639,0.715,0.472,1.0,0.525,1.0,1.0
1042,387,0.597,0.526,0.5,0.35,1.0,1.0
1144,551,0.604,0.342,1.0,1.0,0.4,0.6
730,279,0.807,0.572,1.0,1.0,1.0,1.0
114,652,0.754,0.73,0.5,1.0,1.0,1.0
845,564,0.26,0.0,0.5,0.35,0.4,0.6
402,743,0.589,0.365,0.5,1.0,1.0,1.0
320,255,0.81,0.577,1.0,1.0,1.0,1.0
921,262,0.601,0.246,1.0,1.0,0.4,1.0
677,873,0.26,0.0,0.5,0.35,0.4,0.6
1007,292,0.632,0.316,1.0,1.0,0.4,1.0
128,783,0.79,0.533,1.0,1.0,1.0,1.0
359,599,0.731,0.535,1.0,1.0,0.4,1.0
1329,157,0.826,0.612,1.0,1.0,1.0,1.0
101,363,0.633,0.463,0.5,1.0,1.0,1.0
1236,510,0.599,0.387,0.5,1.0,1.0,1.0
894,464,0.51,0.0,1.0,1.0,1.0,0.6
1412,751,0.559,0.338,0.64,0.467,1.0,1.0
75,706,0.45,0.0,1.0,1.0,0.4,0.6
1043,644,0.827,0.615,1.0,1.0,1.0,1.0
1207,166,0.607,0.405,0.5,1.0,1.0,1.0
565,285,0.462,0.0,1.0,0.525,1.0,0.6
1461,30,0.735,0.516,1.0,0.525,1.0,1.0
469,556,0.857,0.683,1.0,1.0,1.0,1.0
1277,950,0.325,0.0,0.5,1.0,0.4,0.6
403,184,0.704,0.447,1.0,0.525,1.0,1.0
1162,239,0.82,0.6,1.0,1.0,1.0,1.0
127,658,0.715,0.5,1.0,1.0,0.4,1.0
1205,606,0.654,0.463,1.0,0.56,0.4,1.0
1459,195,0.785,0.655,1.0,1.0,0.4,1.0
680,194,0.45,0.0,1.0,1.0,0.4,0.6
186,222,0.746,0.436,1.0,1.0,1.0,1.0
285,185,0.564,0.12,1.0,1.0,1.0,0.6
658,554,0.703,0.474,1.0,1.0,0.4,1.0
159,263,0.51,0.0,1.0,1.0,1.0,0.6
993,218,0.696,0.577,1.0,0.467,0.4,1.0
432,172,0.666,0.535,0.5,1.0,1.0,1.0
918,161,0.462,0.0,1.0,0.525,1.0,0.6
729,259,0.368,0.0,1.0,0.175,0.4,0.6
154,310,0.743,0.548,1.0,0.467,1.0,1.0
100,311,0.594,0.204,1.0,0.525,1.0,1.0
331,458,0.721,0.684,1.0,0.233,0.4,1.0
281,271,0.763,0.472,1.0,1.0,1.0,1.0
703,667,0.732,0.405,1.0,1.0,1.0,1.0
1301,175,0.51,0.0,1.0,1.0,1.0,0.6
474,848,0.657,0.516,0.5,1.0,1.0,1.0
602,995,0.808,0.717,1.0,0.35,1.0,1.0
753,515,0.385,0.0,1.0,0.35,0.4,0.6
1063,879,0.698,0.447,1.0,0.467,1.0,1.0
1265,953,0.746,0.57,1.0,1.0,0.4,1.0
1213,294,0.72,0.378,1.0,1.0,1.0,1.0
508,455,0.574,0.503,0.5,0.233,1.0,1.0
1390,659,0.645,0.471,0.533,1.0,1.0,1.0
1416,27,0.559,0.154,1.0,1.0,0.4,1.0
1072,267,0.633,0.463,1.0,0.35,0.4,1.0
881,810,0.698,0.567,1.0,0.525,0.4,1.0
755,310,0.373,0.0,1.0,0.233,0.4,0.6
1339,835,0.694,0.452,1.0,1.0,0.4,1.0
309,717,0.663,0.385,1.0,1.0,0.4,1.0
1042,493,0.627,0.62,0.5,0.233,1.0,1.0
992,531,0.45,0.0,1.0,1.0,0.4,0.6
723,706,0.8,0.555,1.0,1.0,1.0,1.0
1025,171,0.627,0.433,1.0,0.42,0.4,1.0
141,16,0.45,0.0,1.0,1.0,0.4,0.6
83,974,0.402,0.0,1.0,0.525,0.4,0.6
1360,929,0.905,0.79,1.0,1.0,1.0,1.0
310,939,0.424,0.112,1.0,0.233,0.4,0.6
27,487,0.708,0.485,1.0,1.0,0.4,1.0
894,828,0.702,0.338,1.0,1.0,1.0,1.0
380,131,0.734,0.713,1.0,0.233,0.4,1.0
721,464,0.751,0.686,1.0,0.525,0.4,1.0
289,329,0.433,0.0,1.0,0.233,1.0,0.6
398,606,0.561,0.286,1.0,0.42,0.4,1.0
821,676,0.428,0.0,1.0,0.175,1.0,0.6
776,734,0.602,0.25,1.0,1.0,0.4,1.0
676,787,0.778,0.507,1.0,1.0,1.0,1.0
378,52,0.45,0.0,1.0,1.0,0.4,0.6
1133,210,0.428,0.0,1.0,0.175,1.0,0.6
935,690,0.644,0.354,1.0,0.35,1.0,1.0
65,296,0.889,0.753,1.0,1.0,1.0,1.0
480,733,0.45,0.0,1.0,1.0,0.4,0.6
1489,479,0.626,0.58,0.5,1.0,0.4,1.0
518,410,0.761,0.566,1.0,0.56,1.0,1.0
585,63,0.474,0.387,0.5,0.35,0.4,1.0
864,936,0.445,0.0,1.0,0.35,1.0,0.6
1441,386,0.51,0.0,1.0,1.0,1.0,0.6
1412,254,0.51,0.0,1.0,1.0,1.0,0.6
760,653,0.646,0.436,1.0,1.0,0.4,0.6
392,224,0.797,0.667,1.0,0.467,1.0,1.0
491,807,0.51,0.0,1.0,1.0,1.0,0.6
294,101,0.724,0.492,1.0,0.525,1.0,1.0
966,322,0.62,0.408,1.0,0.467,0.4,1.0
371,551,0.731,0.535,1.0,1.0,0.4,1.0
1444,748,0.672,0.405,1.0,1.0,0.4,1.0
35,493,0.51,0.0,1.0,1.0,1.0,0.6
477,98,0.755,0.456,1.0,1.0,1.0,1.0
459,318,0.722,0.516,1.0,1.0,0.4,1.0
180,453,0.45,0.0,1.0,1.0,0.4,0.6
603,78,0.573,0.462,0.5,1.0,0.4,1.0
281,505,0.553,0.094,1.0,1.0,1.0,0.6
445,894,0.813,0.585,1.0,1.0,1.0,1.0
1319,449,0.7,0.333,1.0,1.0,1.0,1.0
469,603,0.758,0.463,1.0,1.0,1.0,1.0
80,294,0.51,0.0,1.0,1.0,1.0,0.6
1009,326,0.656,0.474,1.0,0.525,0.4,1.0
1289,624,0.736,0.548,1.0,1.0,0.4,1.0
266,458,0.843,0.65,1.0,1.0,1.0,1.0
147,516,0.402,0.0,1.0,0.525,0.4,0.6
405,887,0.559,0.154,1.0,1.0,0.4,1.0
282,309,0.727,0.526,1.0,1.0,0.4,1.0
123,742,0.795,0.546,1.0,1.0,1.0,1.0
439,690,0.714,0.364,1.0,1.0,1.0,1.0
76,661,0.51,0.0,1.0,1.0,1.0,0.6
1167,18,0.43,0.289,0.5,0.35,0.4,1.0
546,263,0.45,0.0,1.0,1.0,0.4,0.6
97,633,0.592,0.504,0.5,1.0,0.4,1.0
1166,528,0.678,0.429,1.0,0.35,1.0,1.0
856,400,0.793,0.539,1.0,1.0,1.0,1.0
1487,953,0.433,0.0,1.0,0.233,1.0,0.6
682,460,0.694,0.598,1.0,0.35,0.4,1.0
251,234,0.796,0.548,1.0,1.0,1.0,1.0
203,673,0.795,0.546,1.0,1.0,1.0,1.0
615,128,0.74,0.556,1.0,1.0,0.4,1.0
581,297,0.51,0.0,1.0,1.0,1.0,0.6
365,616,0.45,0.0,1.0,1.0,0.4,0.6
965,768,0.52,0.471,0.5,0.233,1.0,0.6
301,16,0.763,0.606,1.0,1.0,0.4,1.0
